id,nom,emplacement,statut,type,date_derniere_maintenance,date_prochaine_maintenance,image_url,created_at,air_temperature,process_temperature,rotational_speed,torque,tool_wear,zone,sous_zone,ordre
2130,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_NETTOYEUR_ULTRASONIQUE_102,"Bâtiment B, Hall CMS1, Ligne 1, Poste 49",OPERATIONNELLE,Nettoyeur Ultrasonique,2026-01-09 18:11:05+00,2026-09-13 02:16:17+00,https://www.koh-young.com/images/products/zenith-3d-spi.jpg,2025-05-11 15:16:59+00,296.58,309.89,1433,38.18,8,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2031
2131,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_MACHINE_DE_COLLAGE_ADHESIVE_DISPENSER_102,"Bâtiment A, Hall CMS1, Ligne 2, Poste 38",ARRÊTÉE,Collage / Adhesive Dispenser,2026-01-02 07:29:17+00,2026-09-25 15:22:01+00,https://www.mycronic.com/globalassets/products/my700-jet-printer.jpg,2024-01-27 05:43:20+00,299.39,306.81,1546,41.7,26,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2032
2132,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_SYSTEME_DE_MARQUAGE_LASER_102,"Bâtiment A, Hall CMS1, Ligne 1, Poste 33",OPERATIONNELLE,Marquage Laser,2026-02-15 05:06:50+00,2026-05-28 13:04:54+00,https://www.vitrox.com/images/products/v810i-aoi-machine.jpg,2025-10-26 20:23:25+00,297.6,309.78,1488,42.69,32,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2033
2133,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_FOUR_DE_SECHAGE_DRYING_OVEN_102,"Bâtiment A, Hall CMS1, Ligne 1, Poste 18",OPERATIONNELLE,Four de Séchage,2025-12-03 15:48:59+00,2026-05-22 18:41:32+00,https://www.fujielectric.com/products/smt/nxt-iii/images/main.jpg,2024-01-18 01:51:19+00,299.95,305.39,1585,36.38,3,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2034
2134,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_MACHINE_DE_DECOUPE_ROUTER_102,"Bâtiment B, Hall CMS1, Ligne 2, Poste 50",EN PANNE,Découpe Router,2025-12-22 14:19:33+00,2026-05-18 03:39:18+00,https://www.fluke.com/content/dam/fluke/products/8845a-8846a-multimeter.png,2024-08-10 08:41:14+00,297.07,307.11,1420,41.19,6,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2035
2135,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_CHARGEUR_DE_COMPOSANTS_FEEDER_102,"Bâtiment A, Hall CMS1, Ligne 1, Poste 39",EN PANNE,Chargeur de Composants,2025-10-11 09:44:53+00,2026-07-20 18:53:37+00,https://www.keyence.com/img/products/model/lm/lm-2000_im.jpg,2025-08-20 00:19:03+00,296.25,307.94,1579,36.09,32,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2036
2136,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_STATION_DE_VERIFICATION_VISUELLE_102,"Bâtiment A, Hall CMS1, Ligne 1, Poste 23",OPERATIONNELLE,Vérification Visuelle,2025-10-02 14:33:48+00,2026-08-04 20:11:51+00,https://www.ersa.com/fileadmin/ersa/images/products/reflow-soldering/HOTFLOW-3-20.png,2024-08-27 05:20:02+00,296.93,305.35,1413,41.32,36,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2037
2137,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_MACHINE_DE_PLACEMENT_BGA_102,"Bâtiment B, Hall CMS1, Ligne 2, Poste 02",OPERATIONNELLE,Placement BGA,2026-03-10 19:28:27+00,2026-05-12 21:25:48+00,https://www.keyence.com/img/products/model/lm/lm-2000_im.jpg,2024-03-22 06:35:26+00,296.79,306.68,1548,41.02,27,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2038
2138,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_SYSTEME_DE_STOCKAGE_COMPOSANTS_102,"Bâtiment A, Hall CMS1, Ligne 1, Poste 16",OPERATIONNELLE,Stockage Composants,2025-10-06 08:11:05+00,2026-08-13 04:45:54+00,https://www.keysight.com/content/dam/keysight/images/products/34461A.png,2025-06-20 02:04:36+00,295.9,307.44,1501,35.26,39,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2039
2139,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_IMPRIMANTE_JET_ENCRE_PCB_102,"Bâtiment B, Hall CMS1, Ligne 2, Poste 05",EN MAINTENANCE,Imprimante Jet d'Encre PCB,2025-10-20 22:43:18+00,2026-08-30 00:39:11+00,https://www.omron.com/global/en/technology/images/vt-s730.jpg,2024-11-11 11:45:06+00,299.84,307.25,1595,39.38,35,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2040
2140,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_D_PILEUR_CARD_LOADER_103,"Bâtiment A, Hall CMS1, Ligne 1, Poste 19",EN PANNE,Dépileur / Card Loader,2026-03-05 15:55:03+00,2026-07-10 00:43:10+00,https://www.ipg-photonics.com/images/products/ylr-series-laser.jpg,2024-04-26 19:42:30+00,299.7,308.11,1562,37.8,6,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2041
2141,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_MACHINE_DE_S_RIGRAPHIE_DEK_MPM_103,"Bâtiment A, Hall CMS1, Ligne 3, Poste 19",OPERATIONNELLE,Sérigraphie DEK MPM,2025-12-01 14:15:42+00,2026-09-28 12:29:09+00,https://www.rohde-schwarz.com/images/products/test-measurement/fsw-signal-spectrum.jpg,2025-02-28 05:29:51+00,298.12,307.55,1497,43.19,28,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2042
2142,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_MACHINE_DE_POSE_PICK_PLACE_103,"Bâtiment A, Hall CMS1, Ligne 1, Poste 49",OPERATIONNELLE,Pick & Place,2025-10-20 17:18:21+00,2026-06-01 18:51:58+00,https://www.koh-young.com/images/products/zenith-3d-spi.jpg,2024-07-26 23:15:55+00,296.99,309.36,1569,39.78,4,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2043
2143,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_FOUR_DE_REFUSION_REFLOW_OVEN_103,"Bâtiment A, Hall CMS1, Ligne 3, Poste 39",OPERATIONNELLE,Four de Refusion (Reflow Oven),2026-01-14 20:41:22+00,2026-06-05 13:06:33+00,https://www.europlacer.com/images/products/atom-placement.jpg,2024-09-04 19:43:25+00,297.57,308.66,1475,37.07,32,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2044
2144,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_INSPECTION_AOI_AUTOMATIQUE_103,"Bâtiment B, Hall CMS1, Ligne 2, Poste 47",EN PANNE,Inspection AOI,2025-10-09 22:35:31+00,2026-09-19 15:10:40+00,https://www.heller-industries.com/images/1826mk7-reflow-oven.jpg,2025-11-24 00:21:36+00,299.56,307.31,1442,43.66,5,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2045
2145,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_MACHINE_DE_BRASAGE_WAVE_SOLDERING_103,"Bâtiment A, Hall CMS1, Ligne 2, Poste 03",ARRÊTÉE,Brasage (Wave Soldering),2025-11-17 02:45:55+00,2026-08-26 15:18:01+00,https://www.panasonic-id.com/products/smt/npm-dx/images/npm-dx-main.jpg,2025-12-15 02:36:08+00,299.64,307.15,1543,39.51,11,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2046
2146,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_CONVOYEUR_TRANSPORT_PCB_103,"Bâtiment A, Hall CMS1, Ligne 3, Poste 45",EN MAINTENANCE,Convoyeur PCB,2026-03-12 15:39:40+00,2026-06-04 03:37:54+00,https://www.asys-group.com/images/products/divisio-depaneling.jpg,2024-11-19 06:13:45+00,297.59,308.1,1406,35.08,0,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2047
2147,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_DISTRIBUTEUR_DE_PATE_PASTE_DISPENSER_103,"Bâtiment B, Hall CMS1, Ligne 2, Poste 26",OPERATIONNELLE,Distributeur de Pâte,2025-10-18 17:46:28+00,2026-08-02 22:04:08+00,https://www.nordsonasymtek.com/images/products/Spectrum-S-920N.png,2024-05-12 03:02:31+00,296.15,308.84,1452,44.46,8,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2048
2148,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_MACHINE_DE_DEPANELISATION_103,"Bâtiment A, Hall CMS1, Ligne 3, Poste 26",EN PANNE,Dépanélisation,2026-01-24 23:57:51+00,2026-06-06 00:50:34+00,https://www.smtnet.com/media/images/dek-horizon-03ix-screen-printer.jpg,2024-05-01 01:12:08+00,296.85,307.32,1576,40.57,24,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2049
2149,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_STATION_DE_RETOUCHE_REWORK_103,"Bâtiment A, Hall CMS1, Ligne 2, Poste 38",EN MAINTENANCE,Station de Retouche,2025-12-09 15:14:55+00,2026-09-21 13:55:40+00,https://www.ipg-photonics.com/images/products/ylr-series-laser.jpg,2025-07-04 15:20:00+00,297.26,307.02,1470,42.64,22,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2050
2150,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_NETTOYEUR_ULTRASONIQUE_103,"Bâtiment A, Hall CMS1, Ligne 1, Poste 39",ARRÊTÉE,Nettoyeur Ultrasonique,2026-02-04 17:06:35+00,2026-07-10 15:02:20+00,https://www.nutek.com/images/products/pcb-conveyor.jpg,2025-11-01 07:32:41+00,297.89,306.73,1449,36.27,26,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2051
2151,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_MACHINE_DE_COLLAGE_ADHESIVE_DISPENSER_103,"Bâtiment A, Hall CMS1, Ligne 2, Poste 17",OPERATIONNELLE,Collage / Adhesive Dispenser,2025-10-28 23:15:59+00,2026-08-03 04:15:22+00,https://www.fujielectric.com/products/smt/nxt-iii/images/main.jpg,2025-11-30 11:47:05+00,298.29,306.61,1543,37.07,7,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2052
2152,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_SYSTEME_DE_MARQUAGE_LASER_103,"Bâtiment A, Hall CMS1, Ligne 1, Poste 14",EN MAINTENANCE,Marquage Laser,2026-02-12 10:19:07+00,2026-09-08 00:47:16+00,https://www.rohde-schwarz.com/images/products/test-measurement/fsw-signal-spectrum.jpg,2024-06-04 01:09:55+00,298.75,309.7,1557,40.47,35,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2053
2153,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_FOUR_DE_SECHAGE_DRYING_OVEN_103,"Bâtiment A, Hall CMS1, Ligne 2, Poste 42",EN MAINTENANCE,Four de Séchage,2025-11-13 00:35:27+00,2026-07-21 22:56:12+00,https://www.national-instruments.com/images/products/pxi-vst.png,2025-12-06 18:21:41+00,296.49,305.24,1421,37.16,4,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2054
2154,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_MACHINE_DE_DECOUPE_ROUTER_103,"Bâtiment B, Hall CMS1, Ligne 1, Poste 04",EN PANNE,Découpe Router,2025-12-06 13:07:04+00,2026-06-11 19:41:02+00,https://www.nordson-efd.com/images/products/eq-dispensing-robot.jpg,2025-08-04 12:47:01+00,299.37,305.84,1482,39.03,28,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2055
2155,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_CHARGEUR_DE_COMPOSANTS_FEEDER_103,"Bâtiment A, Hall CMS1, Ligne 2, Poste 06",OPERATIONNELLE,Chargeur de Composants,2025-12-15 02:47:02+00,2026-07-13 08:42:06+00,https://www.keysight.com/content/dam/keysight/images/products/34461A.png,2024-04-05 21:49:36+00,295.24,305.21,1577,36.98,42,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2056
2156,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_STATION_DE_VERIFICATION_VISUELLE_103,"Bâtiment A, Hall CMS1, Ligne 1, Poste 29",OPERATIONNELLE,Vérification Visuelle,2025-12-05 07:53:09+00,2026-09-06 20:59:11+00,https://www.koh-young.com/images/products/zenith-3d-spi.jpg,2024-01-09 04:24:39+00,295.22,306.47,1561,44.42,10,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2057
2157,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_MACHINE_DE_PLACEMENT_BGA_103,"Bâtiment A, Hall CMS1, Ligne 2, Poste 11",OPERATIONNELLE,Placement BGA,2025-11-16 18:12:49+00,2026-06-25 01:25:09+00,https://www.espec.com/images/products/platinous-series-chamber.jpg,2024-02-22 13:00:23+00,298.83,306.79,1582,42.57,4,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2058
2158,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_SYSTEME_DE_STOCKAGE_COMPOSANTS_103,"Bâtiment B, Hall CMS1, Ligne 2, Poste 28",OPERATIONNELLE,Stockage Composants,2025-12-15 10:57:22+00,2026-08-12 18:49:31+00,https://www.juki.com/smt/products/rs-1r/images/rs-1r-main.png,2025-10-07 13:53:54+00,296,308.73,1545,42.09,8,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2059
2159,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_IMPRIMANTE_JET_ENCRE_PCB_103,"Bâtiment A, Hall CMS1, Ligne 3, Poste 23",EN MAINTENANCE,Imprimante Jet d'Encre PCB,2026-02-08 18:54:22+00,2026-07-23 08:46:05+00,https://www.ipg-photonics.com/images/products/ylr-series-laser.jpg,2025-01-06 12:02:52+00,295.17,305.87,1592,35.21,20,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2060
2160,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_D_PILEUR_CARD_LOADER_104,"Bâtiment A, Hall CMS1, Ligne 3, Poste 06",EN MAINTENANCE,Dépileur / Card Loader,2025-10-24 16:37:14+00,2026-08-26 15:21:38+00,https://www.thieme-products.com/Drucksysteme/Maschinen-Detailseite/451/image-thumb__451__draftImage/THIEME-1000-E.png,2025-03-11 12:06:15+00,296.84,308.78,1483,39.85,12,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2061
2161,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_MACHINE_DE_S_RIGRAPHIE_DEK_MPM_104,"Bâtiment A, Hall CMS1, Ligne 2, Poste 29",OPERATIONNELLE,Sérigraphie DEK MPM,2025-10-17 08:39:23+00,2026-06-06 17:54:19+00,https://www.ersa.com/fileadmin/ersa/images/products/reflow-soldering/HOTFLOW-3-20.png,2024-12-24 02:48:07+00,298.19,305.21,1549,38.44,11,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2062
2162,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_MACHINE_DE_POSE_PICK_PLACE_104,"Bâtiment B, Hall CMS1, Ligne 2, Poste 38",EN MAINTENANCE,Pick & Place,2025-11-03 21:15:41+00,2026-09-16 15:51:52+00,https://www.tektronix.com/content/dam/tek/images/products/oscilloscopes/mso4-series.png,2024-01-01 20:10:30+00,296.48,309.83,1445,41.37,45,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2063
2163,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_FOUR_DE_REFUSION_REFLOW_OVEN_104,"Bâtiment B, Hall CMS1, Ligne 1, Poste 09",EN MAINTENANCE,Four de Refusion (Reflow Oven),2025-12-02 18:42:05+00,2026-05-12 15:53:49+00,https://www.mycronic.com/globalassets/products/my700-jet-printer.jpg,2024-05-31 05:19:28+00,295.89,309.14,1533,42.87,18,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2064
2164,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_INSPECTION_AOI_AUTOMATIQUE_104,"Bâtiment A, Hall CMS1, Ligne 1, Poste 47",OPERATIONNELLE,Inspection AOI,2025-10-20 10:16:50+00,2026-07-23 05:10:12+00,https://www.panasonic-id.com/products/smt/npm-dx/images/npm-dx-main.jpg,2025-01-04 02:53:28+00,297.4,307.33,1534,43.96,10,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2065
2165,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_MACHINE_DE_BRASAGE_WAVE_SOLDERING_104,"Bâtiment A, Hall CMS1, Ligne 1, Poste 26",OPERATIONNELLE,Brasage (Wave Soldering),2026-02-19 18:44:10+00,2026-05-23 11:37:53+00,https://www.mycronic.com/globalassets/products/my700-jet-printer.jpg,2025-11-10 20:12:39+00,297.46,307.85,1547,38.88,40,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2066
2166,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_CONVOYEUR_TRANSPORT_PCB_104,"Bâtiment A, Hall CMS1, Ligne 2, Poste 37",EN PANNE,Convoyeur PCB,2026-03-14 03:35:22+00,2026-06-12 23:31:20+00,https://www.ersa.com/fileadmin/ersa/images/products/reflow-soldering/HOTFLOW-3-20.png,2024-12-04 00:16:13+00,296.35,308.01,1498,36.75,33,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2067
2167,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_DISTRIBUTEUR_DE_PATE_PASTE_DISPENSER_104,"Bâtiment A, Hall CMS1, Ligne 1, Poste 03",EN PANNE,Distributeur de Pâte,2025-12-05 09:57:55+00,2026-09-18 22:33:51+00,https://www.seho.de/fileadmin/images/products/SelectLine-C.png,2025-09-16 00:26:17+00,299.57,305.39,1507,44.59,46,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2068
2168,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_MACHINE_DE_DEPANELISATION_104,"Bâtiment B, Hall CMS1, Ligne 2, Poste 44",EN MAINTENANCE,Dépanélisation,2025-11-15 01:00:52+00,2026-08-06 20:54:12+00,https://www.yamaha-motor-im.com/wp-content/uploads/YSM20R.jpg,2025-01-24 01:04:15+00,295.14,306.79,1449,38.28,32,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2069
2169,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_STATION_DE_RETOUCHE_REWORK_104,"Bâtiment A, Hall CMS1, Ligne 2, Poste 43",EN MAINTENANCE,Station de Retouche,2026-02-06 11:19:29+00,2026-09-19 20:39:58+00,https://www.panasonic-id.com/products/smt/npm-dx/images/npm-dx-main.jpg,2025-03-06 20:22:12+00,295.55,306.14,1412,40.08,3,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2070
2170,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_NETTOYEUR_ULTRASONIQUE_104,"Bâtiment A, Hall CMS1, Ligne 3, Poste 40",ARRÊTÉE,Nettoyeur Ultrasonique,2025-11-01 04:25:27+00,2026-08-05 18:28:13+00,https://www.fujielectric.com/products/smt/nxt-iii/images/main.jpg,2024-12-26 23:24:22+00,298.02,309.16,1549,43.45,48,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2071
2171,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_MACHINE_DE_COLLAGE_ADHESIVE_DISPENSER_104,"Bâtiment A, Hall CMS1, Ligne 3, Poste 04",OPERATIONNELLE,Collage / Adhesive Dispenser,2025-11-17 10:13:52+00,2026-05-26 21:43:12+00,https://www.fluke.com/content/dam/fluke/products/8845a-8846a-multimeter.png,2024-08-06 16:18:08+00,296.3,307.7,1554,41.39,23,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2072
2172,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_SYSTEME_DE_MARQUAGE_LASER_104,"Bâtiment B, Hall CMS1, Ligne 1, Poste 46",OPERATIONNELLE,Marquage Laser,2026-01-31 02:44:53+00,2026-07-31 16:07:07+00,https://www.espec.com/images/products/platinous-series-chamber.jpg,2024-07-03 10:51:51+00,296.28,305.37,1546,44.02,6,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2073
2173,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_FOUR_DE_SECHAGE_DRYING_OVEN_104,"Bâtiment A, Hall CMS1, Ligne 3, Poste 39",ARRÊTÉE,Four de Séchage,2025-12-25 22:02:36+00,2026-05-01 23:37:14+00,https://www.panasonic-id.com/products/smt/npm-dx/images/npm-dx-main.jpg,2025-05-24 17:36:18+00,298.45,306.94,1483,43.26,11,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2074
2174,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_MACHINE_DE_DECOUPE_ROUTER_104,"Bâtiment A, Hall CMS1, Ligne 3, Poste 38",OPERATIONNELLE,Découpe Router,2025-12-04 02:46:31+00,2026-08-11 07:06:42+00,https://www.juki.com/smt/products/rs-1r/images/rs-1r-main.png,2024-03-12 08:57:41+00,299.47,306.42,1421,36.11,1,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2075
2175,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_CHARGEUR_DE_COMPOSANTS_FEEDER_104,"Bâtiment A, Hall CMS1, Ligne 1, Poste 32",ARRÊTÉE,Chargeur de Composants,2026-03-01 11:35:52+00,2026-09-10 02:49:10+00,https://www.viscom.com/fileadmin/images/products/S3088-ultra-gold.jpg,2025-12-18 06:42:09+00,296.58,305.88,1597,36.57,27,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2076
2176,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_STATION_DE_VERIFICATION_VISUELLE_104,"Bâtiment B, Hall CMS1, Ligne 2, Poste 47",ARRÊTÉE,Vérification Visuelle,2026-03-07 23:20:45+00,2026-06-27 18:46:21+00,https://www.koh-young.com/images/products/zenith-3d-spi.jpg,2025-03-15 01:40:01+00,298.76,309.71,1471,37.53,43,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2077
2177,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_MACHINE_DE_PLACEMENT_BGA_104,"Bâtiment A, Hall CMS1, Ligne 2, Poste 12",EN PANNE,Placement BGA,2025-11-10 06:13:32+00,2026-08-29 22:15:35+00,https://www.ipg-photonics.com/images/products/ylr-series-laser.jpg,2024-04-01 19:24:55+00,297.32,307.95,1429,43.56,7,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2078
2178,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_SYSTEME_DE_STOCKAGE_COMPOSANTS_104,"Bâtiment A, Hall CMS1, Ligne 2, Poste 14",OPERATIONNELLE,Stockage Composants,2026-02-05 16:01:39+00,2026-09-04 23:17:26+00,https://www.koh-young.com/images/products/zenith-3d-spi.jpg,2025-10-20 01:40:31+00,298.95,306.9,1540,41.82,27,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2079
2179,ZONE_CMS1_CMS_LINE_1_E_G_BBS_BROADBAND_PRODUCTS_IMPRIMANTE_JET_ENCRE_PCB_104,"Bâtiment A, Hall CMS1, Ligne 3, Poste 05",EN MAINTENANCE,Imprimante Jet d'Encre PCB,2026-01-30 02:27:40+00,2026-05-31 12:51:33+00,https://www.koh-young.com/images/products/zenith-3d-spi.jpg,2024-09-13 06:18:11+00,296.17,308.7,1568,36.37,3,ZONE CMS1 - COMPONENT SURFACE MOUNTING,"CMS LINE 1 (e.g., BBS - Broadband Products)",2080
